fips,county_population_16gr,2004-2020_dem_wins,name,State,Votes,Abbreviation,state_population,elec_vote_proportion
39051,33522,0,Fulton County,ohio,18,OH,11694664,0.051595839
39053,23969,0,Gallia County,ohio,18,OH,11694664,0.03689221
39055,75124,0,Geauga County,ohio,18,OH,11694664,0.115628119
39057,136388,0,Greene County,ohio,18,OH,11694664,0.209923432
39059,31460,0,Guernsey County,ohio,18,OH,11694664,0.048422084
39061,645956,3,Hamilton County,ohio,18,OH,11694664,0.994231899
39063,60861,0,Hancock County,ohio,18,OH,11694664,0.09367503
39065,25075,0,Hardin County,ohio,18,OH,11694664,0.038594525
39067,12494,0,Harrison County,ohio,18,OH,11694664,0.019230309
39069,21615,0,Henry County,ohio,18,OH,11694664,0.033269019
39071,34122,0,Highland County,ohio,18,OH,11694664,0.052519337
39073,22937,0,Hocking County,ohio,18,OH,11694664,0.035303793
39075,31595,0,Holmes County,ohio,18,OH,11694664,0.048629871
39077,45821,0,Huron County,ohio,18,OH,11694664,0.070526011
39079,25476,0,Jackson County,ohio,18,OH,11694664,0.039211729
39081,54870,2,Jefferson County,ohio,18,OH,11694664,0.084453901
39083,49017,0,Knox County,ohio,18,OH,11694664,0.075445177
39085,189395,1,Lake County,ohio,18,OH,11694664,0.291509872
39087,48590,0,Lawrence County,ohio,18,OH,11694664,0.074787955
39089,137872,0,Licking County,ohio,18,OH,11694664,0.21220755
39091,36144,0,Logan County,ohio,18,OH,11694664,0.055631526
39093,248229,4,Lorain County,ohio,18,OH,11694664,0.382065017
39095,342588,4,Lucas County,ohio,18,OH,11694664,0.527298946
39097,36168,0,Madison County,ohio,18,OH,11694664,0.055668466
39099,189231,4,Mahoning County,ohio,18,OH,11694664,0.291257449
39101,52912,0,Marion County,ohio,18,OH,11694664,0.081440219
39103,142714,0,Medina County,ohio,18,OH,11694664,0.21966018
39105,18704,0,Meigs County,ohio,18,OH,11694664,0.028788514
39107,31612,0,Mercer County,ohio,18,OH,11694664,0.048656037
39109,84088,0,Miami County,ohio,18,OH,11694664,0.129425181
39111,11414,2,Monroe County,ohio,18,OH,11694664,0.017568012
39113,427551,3,Montgomery County,ohio,18,OH,11694664,0.658070895
39115,11959,0,Morgan County,ohio,18,OH,11694664,0.018406856
39117,28038,0,Morrow County,ohio,18,OH,11694664,0.043155066
39119,68863,0,Muskingum County,ohio,18,OH,11694664,0.105991416
39121,11944,0,Noble County,ohio,18,OH,11694664,0.018383769
39123,34088,2,Ottawa County,ohio,18,OH,11694664,0.052467005
39125,14867,0,Paulding County,ohio,18,OH,11694664,0.022882744
39127,28635,0,Perry County,ohio,18,OH,11694664,0.044073947
39129,46894,0,Pickaway County,ohio,18,OH,11694664,0.072177533
39131,22177,0,Pike County,ohio,18,OH,11694664,0.034134029
39133,135933,3,Portage County,ohio,18,OH,11694664,0.209223112
39135,33028,0,Preble County,ohio,18,OH,11694664,0.050835492
39137,26249,0,Putnam County,ohio,18,OH,11694664,0.040401503
39139,97923,0,Richland County,ohio,18,OH,11694664,0.150719508
39141,62382,0,Ross County,ohio,18,OH,11694664,0.096016098
39143,47268,2,Sandusky County,ohio,18,OH,11694664,0.07275318
39145,61448,0,Scioto County,ohio,18,OH,11694664,0.094578519
39147,44654,0,Seneca County,ohio,18,OH,11694664,0.068729807
39149,37941,0,Shelby County,ohio,18,OH,11694664,0.058397402
39151,301461,3,Stark County,ohio,18,OH,11694664,0.463997769
39153,441370,4,Summit County,ohio,18,OH,11694664,0.679340595
39155,164324,3,Trumbull County,ohio,18,OH,11694664,0.252921503
39157,73768,1,Tuscarawas County,ohio,18,OH,11694664,0.113541013
39159,44524,0,Union County,ohio,18,OH,11694664,0.068529716
39161,22433,0,Van Wert County,ohio,18,OH,11694664,0.034528055
39163,10472,0,Vinton County,ohio,18,OH,11694664,0.01611812
39165,178795,0,Warren County,ohio,18,OH,11694664,0.275194738
39167,49998,0,Washington County,ohio,18,OH,11694664,0.076955097
39169,91002,0,Wayne County,ohio,18,OH,11694664,0.140066957
39171,29453,0,Williams County,ohio,18,OH,11694664,0.045332983
39173,106853,2,Wood County,ohio,18,OH,11694664,0.164464238
39175,17618,0,Wyandot County,ohio,18,OH,11694664,0.027116983
40001,16826,0,Adair County,oklahoma,7,OK,3940521,0.029889956
40003,4842,0,Alfalfa County,oklahoma,7,OK,3940521,0.008601401
40005,11099,0,Atoka County,oklahoma,7,OK,3940521,0.019716428
40007,4120,0,Beaver County,oklahoma,7,OK,3940521,0.007318829
40009,17169,0,Beckham County,oklahoma,7,OK,3940521,0.030499266
40011,7778,0,Blaine County,oklahoma,7,OK,3940521,0.013816955
40013,36767,0,Bryan County,oklahoma,7,OK,3940521,0.065313445
40015,22746,0,Caddo County,oklahoma,7,OK,3940521,0.040406332
40017,107664,0,Canadian County,oklahoma,7,OK,3940521,0.191255928
40019,37478,0,Carter County,oklahoma,7,OK,3940521,0.066576476
40021,39073,0,Cherokee County,oklahoma,7,OK,3940521,0.069409857
40023,11591,0,Choctaw County,oklahoma,7,OK,3940521,0.020590424
40025,1685,0,Cimarron County,oklahoma,7,OK,3940521,0.002993259
40027,225659,0,Cleveland County,oklahoma,7,OK,3940521,0.400863997
40029,4350,0,Coal County,oklahoma,7,OK,3940521,0.007727405
40031,95901,0,Comanche County,oklahoma,7,OK,3940521,0.17035996
40033,4707,0,Cotton County,oklahoma,7,OK,3940521,0.008361585
40035,11593,0,Craig County,oklahoma,7,OK,3940521,0.020593977
40037,56395,0,Creek County,oklahoma,7,OK,3940521,0.100180915
40039,22458,0,Custer County,oklahoma,7,OK,3940521,0.039894725
40041,34799,0,Delaware County,oklahoma,7,OK,3940521,0.06181746
40043,3689,0,Dewey County,oklahoma,7,OK,3940521,0.006553194
40045,3189,0,Ellis County,oklahoma,7,OK,3940521,0.005664987
40047,47877,0,Garfield County,oklahoma,7,OK,3940521,0.085049414
40049,21735,0,Garvin County,oklahoma,7,OK,3940521,0.038610377
40051,43301,0,Grady County,oklahoma,7,OK,3940521,0.076920539
40053,3443,0,Grant County,oklahoma,7,OK,3940521,0.006116196
40055,4800,0,Greer County,oklahoma,7,OK,3940521,0.008526791
40057,2131,0,Harmon County,oklahoma,7,OK,3940521,0.00378554
40059,2855,0,Harper County,oklahoma,7,OK,3940521,0.005071664
40061,10014,0,Haskell County,oklahoma,7,OK,3940521,0.017789018
40063,10800,0,Hughes County,oklahoma,7,OK,3940521,0.01918528
40065,19243,0,Jackson County,oklahoma,7,OK,3940521,0.034183551
40067,4837,0,Jefferson County,oklahoma,7,OK,3940521,0.008592519
40069,8746,0,Johnston County,oklahoma,7,OK,3940521,0.015536524
40071,34615,0,Kay County,oklahoma,7,OK,3940521,0.0614906
40073,11960,0,Kingfisher County,oklahoma,7,OK,3940521,0.021245922
40075,7017,0,Kiowa County,oklahoma,7,OK,3940521,0.012465103
40077,8382,0,Latimer County,oklahoma,7,OK,3940521,0.014889909
40079,39187,0,Le Flore County,oklahoma,7,OK,3940521,0.069612369
40081,27452,0,Lincoln County,oklahoma,7,OK,3940521,0.04876614
40083,37121,0,Logan County,oklahoma,7,OK,3940521,0.065942295
40085,7850,0,Love County,oklahoma,7,OK,3940521,0.013944857
40087,30338,0,McClain County,oklahoma,7,OK,3940521,0.053892874
40089,25464,0,McCurtain County,oklahoma,7,OK,3940521,0.045234628
40091,16170,0,McIntosh County,oklahoma,7,OK,3940521,0.028724628
40093,5873,0,Major County,oklahoma,7,OK,3940521,0.010432884
40095,13114,0,Marshall County,oklahoma,7,OK,3940521,0.023295904
40097,32582,0,Mayes County,oklahoma,7,OK,3940521,0.057879148
40099,11053,0,Murray County,oklahoma,7,OK,3940521,0.019634713
40101,53611,0,Muskogee County,oklahoma,7,OK,3940521,0.095235376
40103,8866,0,Noble County,oklahoma,7,OK,3940521,0.015749694
40105,8244,0,Nowata County,oklahoma,7,OK,3940521,0.014644764
40107,9565,0,Okfuskee County,oklahoma,7,OK,3940521,0.016991408
40109,606160,0,Oklahoma County,oklahoma,7,OK,3940521,1.076791622
40111,30585,0,Okmulgee County,oklahoma,7,OK,3940521,0.054331648
40113,38032,0,Osage County,oklahoma,7,OK,3940521,0.067560609
40115,24513,0,Ottawa County,oklahoma,7,OK,3940521,0.043545257
40117,12931,0,Pawnee County,oklahoma,7,OK,3940521,0.02297082
40119,67604,0,Payne County,oklahoma,7,OK,3940521,0.120092749
40121,35431,0,Pittsburg County,oklahoma,7,OK,3940521,0.062940154
40123,30333,0,Pontotoc County,oklahoma,7,OK,3940521,0.053883991
40125,57119,0,Pottawatomie County,oklahoma,7,OK,3940521,0.10146704
40127,8917,0,Pushmataha County,oklahoma,7,OK,3940521,0.015840291
40129,2790,0,Roger Mills County,oklahoma,7,OK,3940521,0.004956197
40131,72412,0,Rogers County,oklahoma,7,OK,3940521,0.128633752
40133,19363,0,Seminole County,oklahoma,7,OK,3940521,0.034396721
40135,33018,0,Sequoyah County,oklahoma,7,OK,3940521,0.058653665
40137,34693,0,Stephens County,oklahoma,7,OK,3940521,0.06162916
40139,15530,0,Texas County,oklahoma,7,OK,3940521,0.027587723
40141,5883,0,Tillman County,oklahoma,7,OK,3940521,0.010450649
40143,500065,0,Tulsa County,oklahoma,7,OK,3940521,0.888322889
40145,61944,0,Wagoner County,oklahoma,7,OK,3940521,0.110038241
40147,40813,0,Washington County,oklahoma,7,OK,3940521,0.072500819
40149,8741,0,Washita County,oklahoma,7,OK,3940521,0.015527642
40151,7392,0,Woods County,oklahoma,7,OK,3940521,0.013131259
40153,16084,0,Woodward County,oklahoma,7,OK,3940521,0.028571856
41001,13302,0,Baker County,oregon,7,OR,4199563,0.022172307
41003,78079,4,Benton County,oregon,7,OR,4199563,0.130145208
41005,332118,3,Clackamas County,oregon,7,OR,4199563,0.553587599
41007,32445,4,Clatsop County,oregon,7,OR,4199563,0.054080627
41009,41676,3,Columbia County,oregon,7,OR,4199563,0.069467228
41011,53312,0,Coos County,oregon,7,OR,4199563,0.088862579
41013,19119,0,Crook County,oregon,7,OR,4199563,0.031868316
41015,19772,0,Curry County,oregon,7,OR,4199563,0.032956762
41017,152562,0,Deschutes County,oregon,7,OR,4199563,0.254296459
41019,90820,0,Douglas County,oregon,7,OR,4199563,0.151382418
41021,1560,0,Gilliam County,oregon,7,OR,4199563,0.002600271
41023,6061,0,Grant County,oregon,7,OR,4199563,0.010102718
41025,5943,0,Harney County,oregon,7,OR,4199563,0.009906031
41027,18267,4,Hood River County,oregon,7,OR,4199563,0.030448168
41029,176884,1,Jackson County,oregon,7,OR,4199563,0.294837344
41031,18737,0,Jefferson County,oregon,7,OR,4199563,0.031231583
41033,71435,0,Josephine County,oregon,7,OR,4199563,0.119070722
41035,53969,0,Klamath County,oregon,7,OR,4199563,0.089957693
41037,6525,0,Lake County,oregon,7,OR,4199563,0.010876132
41039,312236,4,Lane County,oregon,7,OR,4199563,0.520447485
41041,41355,4,Lincoln County,oregon,7,OR,4199563,0.068932172
41043,100165,0,Linn County,oregon,7,OR,4199563,0.166959038
41045,23570,0,Malheur County,oregon,7,OR,4199563,0.039287421
41047,264776,1,Marion County,oregon,7,OR,4199563,0.441339254
41049,8609,0,Morrow County,oregon,7,OR,4199563,0.014349826
41051,667200,4,Multnomah County,oregon,7,OR,4199563,1.112115713
41053,66351,0,Polk County,oregon,7,OR,4199563,0.110596507
41055,1411,0,Sherman County,oregon,7,OR,4199563,0.002351911
41057,21797,2,Tillamook County,oregon,7,OR,4199563,0.036332114
41059,59755,0,Umatilla County,oregon,7,OR,4199563,0.09960203
41061,21221,0,Union County,oregon,7,OR,4199563,0.035372014
41063,5866,0,Wallowa County,oregon,7,OR,4199563,0.009777684
41065,20877,1,Wasco County,oregon,7,OR,4199563,0.034798621
41067,467997,4,Washington County,oregon,7,OR,4199563,0.780076165
41069,1188,0,Wheeler County,oregon,7,OR,4199563,0.001980206
41071,84228,0,Yamhill County,oregon,7,OR,4199563,0.140394608
42001,84043,0,Adams County,pennsylvania,20,PA,12823989,0.131071541
42003,1018168,4,Allegheny County,pennsylvania,20,PA,12823989,1.58791153
42005,54767,0,Armstrong County,pennsylvania,20,PA,12823989,0.085413361
42007,137560,1,Beaver County,pennsylvania,20,PA,12823989,0.21453543
42009,40088,0,Bedford County,pennsylvania,20,PA,12823989,0.062520328
42011,335068,1,Berks County,pennsylvania,20,PA,12823989,0.522564391
42013,101131,0,Blair County,pennsylvania,20,PA,12823989,0.157721595
42015,49125,0,Bradford County,pennsylvania,20,PA,12823989,0.076614227
42017,514463,4,Bucks County,pennsylvania,20,PA,12823989,0.802344731
42019,153806,0,Butler County,pennsylvania,20,PA,12823989,0.239872321
42021,110409,1,Cambria County,pennsylvania,20,PA,12823989,0.172191352
42023,3974,0,Cameron County,pennsylvania,20,PA,12823989,0.00619776
42025,52953,1,Carbon County,pennsylvania,20,PA,12823989,0.082584288
42027,140544,3,Centre County,pennsylvania,20,PA,12823989,0.219189209
42029,414735,2,Chester County,pennsylvania,20,PA,12823989,0.646811222
42031,32266,0,Clarion County,pennsylvania,20,PA,12823989,0.050321316
42033,66818,0,Clearfield County,pennsylvania,20,PA,12823989,0.104207825
42035,31915,0,Clinton County,pennsylvania,20,PA,12823989,0.049773904
42037,55515,0,Columbia County,pennsylvania,20,PA,12823989,0.086579925
42039,69856,0,Crawford County,pennsylvania,20,PA,12823989,0.10894582
42041,204446,0,Cumberland County,pennsylvania,20,PA,12823989,0.318849307
42043,220716,3,Dauphin County,pennsylvania,20,PA,12823989,0.344223627
42045,454485,4,Delaware County,pennsylvania,20,PA,12823989,0.708804413
42047,25121,1,Elk County,pennsylvania,20,PA,12823989,0.039178137
42049,221516,3,Erie County,pennsylvania,20,PA,12823989,0.345471288
42051,109227,1,Fayette County,pennsylvania,20,PA,12823989,0.170347932
42053,6749,0,Forest County,pennsylvania,20,PA,12823989,0.010525586
42055,123885,0,Franklin County,pennsylvania,20,PA,12823989,0.193208213
42057,11907,0,Fulton County,pennsylvania,20,PA,12823989,0.018569885
42059,30679,0,Greene County,pennsylvania,20,PA,12823989,0.047846267
42061,38181,0,Huntingdon County,pennsylvania,20,PA,12823989,0.059546215
42063,71448,0,Indiana County,pennsylvania,20,PA,12823989,0.111428667
42065,35615,0,Jefferson County,pennsylvania,20,PA,12823989,0.05554434
42067,19750,0,Juniata County,pennsylvania,20,PA,12823989,0.030801648
42069,172860,4,Lackawanna County,pennsylvania,20,PA,12823989,0.269588503
42071,427196,0,Lancaster County,pennsylvania,20,PA,12823989,0.666245113
42073,71677,0,Lawrence County,pennsylvania,20,PA,12823989,0.11178581
42075,111299,0,Lebanon County,pennsylvania,20,PA,12823989,0.173579375
42077,292241,4,Lehigh County,pennsylvania,20,PA,12823989,0.455772381
42079,262545,3,Luzerne County,pennsylvania,20,PA,12823989,0.409459178
42081,93641,0,Lycoming County,pennsylvania,20,PA,12823989,0.146040362
42083,34282,0,McKean County,pennsylvania,20,PA,12823989,0.053465423
42085,92819,0,Mercer County,pennsylvania,20,PA,12823989,0.14475839
42087,37148,0,Mifflin County,pennsylvania,20,PA,12823989,0.057935171
42089,139279,3,Monroe County,pennsylvania,20,PA,12823989,0.217216344
42091,665982,4,Montgomery County,pennsylvania,20,PA,12823989,1.038650298
42093,15038,0,Montour County,pennsylvania,20,PA,12823989,0.023452921
42095,249704,3,Northampton County,pennsylvania,20,PA,12823989,0.389432648
42097,75909,0,Northumberland County,pennsylvania,20,PA,12823989,0.118385941
42099,37351,0,Perry County,pennsylvania,20,PA,12823989,0.058251765
42101,1268739,4,Philadelphia County,pennsylvania,20,PA,12823989,1.978696332
42103,46972,0,Pike County,pennsylvania,20,PA,12823989,0.073256457
42105,13742,0,Potter County,pennsylvania,20,PA,12823989,0.021431709
42107,117828,0,Schuylkill County,pennsylvania,20,PA,12823989,0.183761854
42109,33042,0,Snyder County,pennsylvania,20,PA,12823989,0.051531548
42111,62428,0,Somerset County,pennsylvania,20,PA,12823989,0.097361281
42113,5559,0,Sullivan County,pennsylvania,20,PA,12823989,0.008669689
42115,34223,0,Susquehanna County,pennsylvania,20,PA,12823989,0.053373408
42117,33882,0,Tioga County,pennsylvania,20,PA,12823989,0.052841592
42119,38203,0,Union County,pennsylvania,20,PA,12823989,0.059580525
42121,43055,0,Venango County,pennsylvania,20,PA,12823989,0.067147593
42123,33022,0,Warren County,pennsylvania,20,PA,12823989,0.051500356
42125,171524,1,Washington County,pennsylvania,20,PA,12823989,0.267504908
42127,43946,0,Wayne County,pennsylvania,20,PA,12823989,0.068537177
42129,295665,0,Westmoreland County,pennsylvania,20,PA,12823989,0.461112373
42131,22715,0,Wyoming County,pennsylvania,20,PA,12823989,0.035425795
42133,358518,0,York County,pennsylvania,20,PA,12823989,0.559136475
44001,40772,4,Bristol County,rhode island,4,RI,1061712,0.153608512
44003,136681,3,Kent County,rhode island,4,RI,1061712,0.514945673
44005,70432,4,Newport County,rhode island,4,RI,1061712,0.265352563
44007,520343,4,Providence County,rhode island,4,RI,1061712,1.960392272
44009,107791,4,Washington County,rhode island,4,RI,1061712,0.406102597
45001,20111,0,Abbeville County,south carolina,9,SC,5088916,0.0355673
45003,136062,0,Aiken County,south carolina,9,SC,5088916,0.240632386
45005,7490,4,Allendale County,south carolina,9,SC,5088916,0.013246436
45007,158089,0,Anderson County,south carolina,9,SC,5088916,0.279588227
45009,11738,4,Bamberg County,south carolina,9,SC,5088916,0.020759234
45011,16753,2,Barnwell County,south carolina,9,SC,5088916,0.02962851
45013,154560,0,Beaufort County,south carolina,9,SC,5088916,0.273347015
45015,168641,0,Berkeley County,south carolina,9,SC,5088916,0.298249961
45017,12133,2,Calhoun County,south carolina,9,SC,5088916,0.021457811
45019,329650,3,Charleston County,south carolina,9,SC,5088916,0.583002353
45021,45362,0,Cherokee County,south carolina,9,SC,5088916,0.080224944
45023,25901,2,Chester County,south carolina,9,SC,5088916,0.045807201
45025,37012,0,Chesterfield County,south carolina,9,SC,5088916,0.065457555
45027,28214,4,Clarendon County,south carolina,9,SC,5088916,0.049897856
45029,30237,2,Colleton County,south carolina,9,SC,5088916,0.053475632
45031,53782,1,Darlington County,south carolina,9,SC,5088916,0.095116131
45033,23710,4,Dillon County,south carolina,9,SC,5088916,0.041932309
45035,123796,0,Dorchester County,south carolina,9,SC,5088916,0.218939358
45037,22698,0,Edgefield County,south carolina,9,SC,5088916,0.040142537
45039,18801,4,Fairfield County,south carolina,9,SC,5088916,0.0332505
